"","BjSa-1","BjSa-2","BjSa-4","BjSa-5","BjSa-6","BjSa-7","Past-1","Past-2","Past-3","Past-4","Past-5","Past-6","Replant-1","Replant-2","Replant-3","Replant-5","Replant-6","Replant-7"
"51bb4e058ee6181a246cb88aeb956894",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
"49db6596a8400a1dce6bb7b7d7db7619",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"6387209ede8408b07058f8c589e386cc",0,0,0,0,0,0,0,0,0,0,0,0,10,19,0,0,0,0
"4239711a00876e2ad1477214df8a52cd",0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
"3d8b5723a407d925f8ce1b1a6f05be31",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"4d106dbc5cd86cd92e6a3dfd10ab6493",16,0,0,6,0,0,0,0,0,0,9,11,4,0,0,12,14,12
"a371433672c528291d0b37b014389e2d",0,0,0,0,0,0,273,76,128,0,0,0,0,0,0,0,0,0
"2032b96f74eed68a09b4fa9d195c9aa7",21,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c58a2959e3768e54afc2fd3e5b7666e2",0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
"f595c8dac122c84fe7296c1c335dea2d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0
"749eeab34ce6403ebeacdc347236726d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"a50b1c39b588f442eba3172ed1e02eb4",0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
"60b16c7f4c8109a5769e6bc887bb56fd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0
"2080647434ed76d6ff3b4cb360fde3ed",0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,12,0
"f29fd638615fd98dd25ffee9e55cdf38",0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
"5e2c66930c45c7757960febd81e581d7",0,0,0,17,0,0,0,0,0,0,0,0,0,0,13,18,0,0
"f0807d8199105d6ed510a9904c0e818f",24,20,9,30,0,0,0,0,0,0,0,0,11,9,32,0,0,0
"ceb0aa012af530beba75894b1044f36d",18,25,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
"bcc6836b4628170a59cdba7adb28f3c6",5,0,0,0,7,4,0,0,0,0,3,0,10,17,0,0,10,0
"830650507fdfb0a9b25c59a9b0fb71ef",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"946aa04b98f9b5308221d4034d5026b8",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"3b502755ed32b4ebad289008819241e0",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"41f9f3d72bb957b3422f6a2fc80c1a4f",0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0
"d9f09199cf9655ca668ad11432b182b9",0,11,18,0,11,11,7,0,12,12,0,12,20,16,22,18,0,17
"068dda00599569526a2d469729c093ff",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"02bceb9495cb8a34ddf5cd0657dc2360",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203e25bf09c3e3553b1779aeea1c72a6",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"22d367eb0cd8aa290bd3620c9bb7cf74",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"a8ffa9578d6f92de3f4113e4abb8d499",0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78641d8141a9bd26fcb63c536ae343f3",0,0,0,0,36,28,0,0,13,0,0,23,0,0,0,0,0,0
"bafb8896196ce0324a10c673ab8ae997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
"893b886833f8d7456ab18019e1cb8ba9",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"a2a4f5fc3798716dcf38ce5912e0f721",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"39f22484bf014c344898db23957fee6e",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b284db97394b77d73e5d5090ce652159",0,6,0,0,0,0,0,0,0,0,9,0,7,0,7,14,0,0
"8860a862bd06dd06e26a30a23d2e46fe",24,23,0,0,26,41,19,0,18,25,25,25,0,37,40,42,0,0
"beae9cf58bd20e9026d0ff7ea0c9781b",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a121b0a540e2f7deef820140df5875c3",0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,30,33,19
"e8be1d39c792e2920251fc46ec876c31",17,0,0,10,0,16,27,19,44,56,57,57,23,14,15,17,0,0
"eaed0def8d4a18b8828695563df75f2f",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"3b7fe0d783651ba317148a27280b282c",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102985ca4866f73a5c9197be441b1edc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"ad023da70e8790fe31b291cd094e6b2f",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c97078423b141798c2fd8cd12a8018c6",0,0,0,0,31,0,0,0,14,0,0,0,0,0,0,0,0,0
"61bcf448164c2fc0c8696b23694cfa08",29,46,74,37,55,50,0,0,14,0,0,4,39,37,56,48,31,42
"4c0e072836f23b8ef0e48a6b313b5f45",0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0
"1786629bcceb668579ce2dfe7014c2f9",0,0,0,0,0,0,15,13,20,17,0,0,0,0,0,0,0,0
"d867f47439ba434afee69b671b1447fe",0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,0,0,0
"023e758a94f5031d99ffb7462ccc5f6d",0,0,0,0,17,0,0,0,0,0,0,0,0,15,9,0,0,0
"0171ff9f1faca580eaaba9dde920df5a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"b6672ecc6be08e6f4c118460f46fe81a",0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,34,0,21
"63740c20215be7339f4f141e3090beac",15,0,24,13,45,29,0,0,0,0,0,0,0,0,18,0,0,0
"91005a06a5dcdc333b2f8e8d660312e8",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"83bdc0f979ca81d8286c40e4bd27cca1",24,34,68,14,33,13,0,0,0,0,0,0,46,24,31,17,51,36
"d23cadddbfff3a2da72dff7d34116ba2",0,0,0,6,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"3b996cc82bd5d4a22b1e2cc8191daae2",0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0b4250d7ce4f8fced49298bf3361caf2",25,34,68,0,38,41,0,0,0,0,0,0,71,51,71,27,27,35
"0b99d9a07e941f6ad2bb6a09b7cd742a",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"4fff207444c9c5f2994124e2eb8ff808",24,17,17,0,16,12,0,0,0,0,0,0,8,0,0,0,13,0
"4d66dfc9cc989c9bb082d0b0380413fd",0,8,25,0,7,0,0,0,0,0,0,0,36,0,14,0,12,14
"285e3b53803611f41b0e4bf5e30a7a7d",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"959aa4f4850104e7a681846762e0c399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
"7cc035a56504e3b402fd390e731b4aad",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79e3528220a38fcf1aebe498e3b86c5a",0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
"e4c205575e3804256462afd58380a432",26,26,0,0,0,11,0,0,0,0,0,0,0,21,14,0,15,0
"d961b202d4193ff37f2701e50837c635",0,0,20,38,0,0,0,0,0,0,0,0,48,0,0,25,0,24
"047d50d631545fb2ae36e4201775ae02",0,0,19,17,39,12,0,0,0,0,0,0,0,0,15,0,0,18
"2941b0301fd71e7f10d9d9f6329d7537",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"4cfcc3edb09c85d5306760447444543d",0,0,25,0,0,0,0,0,0,0,0,0,21,0,0,21,0,0
"d7dbf552a95fd06b5ecfbe3b96b2cfcc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,30,0,0
"fab02f7e5f1646717d4db27a9523d02b",0,0,0,0,0,0,0,0,0,0,0,0,0,37,59,0,19,25
"d97baaa614321b2564a383aaf794fc6a",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"c7b6ea10f8b69da5bd63178b269be003",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"d80ef9d2efc242eb369254258876ad67",30,35,32,33,113,37,0,0,0,0,0,0,0,0,0,0,0,0
"598c53210f46d773ef6ad77cc24c1be0",0,0,0,0,0,0,0,0,0,0,0,0,0,60,46,13,24,19
"cc64ffd720ef3fb430c7479d9d475737",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c3891cda035e300ccc456cb5b09157a3",0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"511ac1d247e4e2172ef5eba44392221f",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0e77016e73ede7808a22f083d1b6a068",39,44,185,272,65,156,0,0,0,0,0,0,0,0,0,0,0,0
"88662eb4eb2609f74f307c8f8dacf4c9",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"329c2f7ed6dc69182b96968432662928",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"830f5183f25a955c2295bdbeda0158f8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"119432866f9c3493b8418bd80f085120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"916211af381f7903d4d6f64165ca15ef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"b65e22ae049ddc60728883772ee33be1",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"b543864830362ab159b9d3927abdbbbd",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"71be33ad5928b7c39dfb8c3eca95b658",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"8d8d5cf53474989042ac124580c5177f",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"456e352ae401ad7759542a1bea5f2db9",0,0,0,0,0,0,0,0,0,20,28,39,0,0,0,0,0,0
"a9052e237426e325e890ad91a8e66a34",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bc78b5389fff1d01b152743edd45a14a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"b80931a788579e5226c40b9381da8eab",0,0,0,0,34,0,0,0,0,0,0,0,59,37,60,24,40,29
"c2e907a0629ef5f556c4dfdd4a1d8a36",0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59df8214dbebfa80a89d21d3e58b7b90",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"2553666c20be58d3f54a4e0b72f17910",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"70019ee905513789245f71d234eb04aa",86,83,120,89,127,110,131,76,105,96,169,200,61,55,67,0,41,55
"6954496e2930e3f5ba4b6055a11bd782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
"d0c71808582b956f21888c557092190c",0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,17,0
"e2db3c007425f27d31affa53cc11ba7a",0,0,0,0,0,0,261,93,96,156,100,162,0,0,0,42,0,0
"200d7e019fe7bd1b954a07ef5aa59059",0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0fcc6733e3e61f2b76b0bfc0e2412349",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"903ffc35a09fc0ccef9815bcae58a517",0,0,34,0,0,0,0,0,0,0,0,0,100,64,80,36,51,64
"e71be4729c444ca1803155a85d1d6fff",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"f9dc03bffffc7d33d3d627afcf97a88e",0,0,26,0,0,0,0,0,0,0,0,0,43,37,23,53,60,71
"7c17cd29e7d0b6e4273a9488e644ea83",23,12,0,18,10,17,0,0,0,0,0,0,0,0,0,0,0,0
"a3c9c510a1e8fb554ff707b511b13242",16,0,9,18,13,64,0,0,0,0,8,0,0,0,0,0,0,0
"35523300694a9c02565c17636f597a44",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"8c5b3b1e23d43b195bd883a528edc53f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"6d5e72099efad14b51a7001799828e88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"63cbaeddb3edeaa6d2e0f2ba6f28898d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"2c944ae5908487ed264814b76035ed4c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
"54207b0408e9bf07b28d4e8e7142e371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"4edbf32bba184fb86f2b76402e9973a1",0,0,0,0,0,0,0,0,0,0,30,32,0,0,0,0,0,0
"bf94e3fd9634035ebc34d0410f37792a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15
"7e01576efea1e36c1cb9605224d0c640",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"6843a12b519d73b4b031f333cd98f088",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
"87f89f3d9f4cccf6a00b3b1bb08ce48f",14,0,0,10,0,23,0,0,0,0,0,0,0,0,0,0,0,0
"7a582cb1968266577641284e676fa1bc",11,8,15,15,12,7,0,0,0,0,0,0,24,0,20,23,15,13
"1e62351c2f13a7fae3af354e08b5e201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
"ba6bafa175f497848882af701a35c65b",0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bd76559000507550d02b3a9daacfd3ca",112,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0
"67ac35b625a5eedb5ceb0392094ed07d",0,0,0,0,0,0,100,71,107,155,83,132,0,11,0,0,34,53
"5a6db4dd374af01ff871887dbd57bc35",34,0,19,32,44,34,0,0,0,0,0,0,43,0,27,11,34,28
"1bd0c8fd35141cfe3fbd9db3e54bdb09",0,0,0,0,0,0,0,0,0,0,0,0,41,0,12,0,0,0
"197081ab0e88d2c40c3cdf15ed3f0f45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"6d1b4cd6201cc33093a3d4df85a888e9",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"989471b262ffad695c8e8d105d967a6e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"7a48d114c9453304586ba24ebc96e91b",0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
"cb49bf49c89524abe1fc33ba90365ee4",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"5449a75c080f5f49b66404ab3d9f59c4",0,74,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0
"f2bb369508ccaf767bd9f2025a010cfd",173,162,222,195,205,237,568,335,512,633,691,676,339,206,188,137,160,253
"e8bbaa89bc78ff6f969daf7f8d739fe5",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"c1086205b27ed386a0ae5885caee4909",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"e1ce2df1fe33f6af25c4519bc0109c72",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"1be80b33788453510bd14599cbe05b17",0,0,0,36,0,0,0,0,0,0,64,52,0,58,50,0,0,0
"1d4909d7e2bd52633f4c8b351b16390a",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2dd80fc604dee1e65114c50b6d6169e6",0,0,0,0,0,0,16,0,29,0,0,16,0,0,0,0,0,0
"23e7bb98a13540861c409331c4052a67",53,61,55,63,48,97,16,0,17,17,0,15,67,57,62,69,51,63
"ccca9d2afa931cbe4621481ad326dd36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"b85d62369f335b34c5b35ac7ff59935f",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"f6937efb01d232d4f9f5f6490acf400f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"f45e03d2140fd362bf4193a298227340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0
"7ad96a0d36f1901fef4a20aa9c4454af",0,0,0,0,0,0,18,0,0,0,0,0,15,0,0,0,0,0
"adf07f251c624afa41d23061c6aef5d6",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"11cbfd2a4163315d40fd3a2a70044885",68,22,93,64,98,137,0,0,0,0,51,0,774,72,83,66,92,77
"c98d02f514356532451660bf98e2f55f",0,0,0,0,0,0,71,0,0,42,0,0,0,0,0,0,0,0
"6da60924d248a734949821c4f5d3af1b",0,7,17,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0
"73485e6304f545816653f17b3076416b",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"3fe838e0e93feccfe7e1e6541ab616f5",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344f7a29bd9485be3c64a73e173436fe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,24
"46233ceef408ca56ea88296bf6e6811b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"bae97f9283eb8d76aad5cdfe7f3fe43d",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
"cc66ff5b4af8f9bed97f5ad29ee40fba",257,234,166,201,252,365,0,0,0,0,35,0,46,72,92,135,85,77
"0f36ec3fa8835ce5b3f7b956c2b8f898",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"805567e13b6121a3afc89000508c1628",0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"132f137eb8a98efcda4de011e71145c3",67,69,44,66,48,109,0,0,0,0,0,0,0,0,0,0,0,0
"0b5b12a73e567906697d30d6495e0c5e",0,0,0,0,133,0,0,0,0,0,0,0,118,54,101,123,101,183
"d8ffeae91af584698de5c974726ea6e7",0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
"135308925565172b275b0fb8164a7b7b",0,0,0,0,0,0,0,26,18,0,0,0,0,0,0,0,0,0
"1b9123f5b28e795eec7c9fac313296a8",89,86,157,90,69,97,24,0,0,54,95,106,171,76,110,133,107,100
"599242d66148e08e089cb8647d12a422",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"ac2f9f8db7a9fc05f25aedd43ff9236d",0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"ea3db03fbeed472bdab3a00cea610d30",0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"6e1c50f3282663d90686617b86b57777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"d60de86c24b60c5c06afa4801666cad2",0,0,0,0,0,0,27,0,41,0,0,49,0,0,0,0,0,0
"212a8b009b4e32559ed39c6658dd15ec",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f24eb80e8a0eac674405bd661e34f51f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"61f03dd34f2ccc0e757246be4e79c7b9",55,0,66,68,69,50,112,93,114,128,108,122,55,78,65,83,37,50
"fe8812f55c25c9e78b07fc51d6851dde",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"287a2e5fa9f125510b4a438570b2ad81",60,56,0,74,76,76,0,0,46,96,48,0,0,0,36,49,42,0
"6ceac79ff0816713e1cd936d8f41ec41",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"26532cf12eb11ebf170987299de072a4",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3bcb65ceedf0634c36a97949abcb0023",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43b9a08f3aa318206b95e98b8c4128a7",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"0fa6adc50276f0f95b016d3b23faf936",60,74,100,58,91,73,128,0,60,102,68,111,57,56,81,89,52,78
"14ad96852f2fe677934756f21dc95631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"27fe1e9cc1e83d3761c8305f18e6b772",0,0,0,0,0,0,0,0,0,0,28,0,17,26,0,21,0,0
"57582eda422e6c9b62af017fb30326b7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"2e4ceab9d82c7ead999923533e1de687",0,0,21,0,0,13,15,0,0,18,0,0,27,34,34,22,22,22
"48b46a2744375fddf8e343d77b8e84b0",138,123,185,54,71,100,0,0,0,0,0,0,155,175,202,101,169,94
"52731874553e7f1a32f6d2b3a101ae3b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"c9727f4d0827510e267a22c12e320949",55,70,0,0,72,64,579,319,590,440,441,429,49,71,70,106,79,44
"376d41fe9d3e87c805d9eab15a3f1592",0,0,9,0,27,0,0,0,0,0,0,0,31,0,0,45,15,20
"86dd04681c64924a3dae3927292bb8ef",0,0,0,10,0,0,0,0,0,0,0,0,0,22,28,63,0,0
"1a5725cf5175f4852b3f62fa26d39949",0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,19,0
"b9208ffb271ea7c95ceabb3c81df34d1",0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
"3fc185e57010ed61fc60ef47af1e7c93",0,0,29,8,12,13,0,0,15,15,0,27,30,24,37,0,18,23
"9df6ec2edbddc3eb4ecac786f8446576",16,0,22,0,18,0,28,0,18,20,30,18,23,24,29,17,27,20
"b321e36e841291fb22e6310db47c9f4d",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"957416987d56b105864dceacf2848897",0,0,53,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
"9af142e146e5a86c2099a97e7d309741",0,0,0,0,0,0,0,0,0,0,37,0,0,33,0,48,39,28
"f2cac1d814eee4858ad1370396caf6ed",0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
"28b0fcd8ffb0a47aa829c1d8c1bcd1e0",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"c64ba89efc139dcf5bc077aff0d4b72d",0,0,56,0,0,0,0,0,0,0,0,0,15,19,17,44,23,35
"49c38828e25c3d724eb15b4f1882a75e",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"a24139113d648770d1227af3b1c2941c",0,0,0,0,0,0,0,0,0,0,0,0,8,12,12,14,10,0
"0e3ece37f108ecbd2955750aae9767c1",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"d273b1386759a0829183ab8e7b3a8962",0,0,0,0,0,0,0,0,0,0,0,0,48,63,0,75,102,97
"01f65e98eaa4cd42634275650c5abf71",0,0,0,0,0,0,0,0,0,0,0,0,138,141,165,102,127,96
"f599812a85225410fdad59b4889b1054",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"a06295ab8ac43cb125df4f09346bfdc0",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"72ec8432267b00352c4d05ee45f4026e",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"d1a8ab97b648fb2e905cad1aa96f88e6",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"a6b117d32228eccb1b9a0aa311c20d1a",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"14c445661e6f2ccf709b366b066ecd22",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"5de48c9a04c7bb582a49fbd2a1be2c2e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"b9421e2a5a35dcd5765acc842413692c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"7492b38a6e980e5a3e775d812f5ab709",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"07c2bf05d1f56ebd2686723bdda0a951",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"0c597fb8c078b4c1ff27756d30714d48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"b655a6f77d18f0f2edebab6b41c13800",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"50f3f5c03d2e3d221fa5fa091ed654b8",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"35570a508b77bc034851413f7038b1cb",0,0,0,0,0,0,5,14,50,10,19,12,44,6,89,0,0,0
"ea136a7b581ca452588009424c1ab52f",0,0,0,72,63,92,0,0,0,0,0,0,0,0,0,0,0,0
"f604bb7c86418d69d5c050c67ae54920",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1b56b84b6e7aa5ac2dda8dd6b50cbe41",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a10e968cdc84bfd4dabf6260b84ca2c8",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a8d977ad7244906c039a3f6a5e29fae3",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d14f520cdee2365b4312ed892c31c2a0",26,203,21,12,53,76,0,0,0,5,0,9,6,30,13,4,28,14
"acd96d98e08f141a217f9a890fa31b8c",0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,11,8
"eb26b926401a7aeaea3099f870e54dc4",0,6,0,0,0,0,0,0,0,0,0,0,8,16,29,7,7,0
"fd4ea8f5ca9e2a8def4e6291096d095d",21,50,69,70,109,63,0,0,0,0,0,0,0,23,18,0,10,17
"8e42cb2c85cef4c9be9464048ff65494",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"ca1b33f09ff3a71d5bc77622464e012b",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ac63e5b8f7410cb5da1db822e6679dc5",43,88,46,52,0,52,0,0,0,0,0,0,0,0,0,51,23,0
"94b48fe2e6a75780e19df104c41c234a",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62c84f4c6b15ef28d0287437e566d39f",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f6e6d8a311d4939cb8665b43f0b92562",1686,1348,1666,1711,1311,1316,0,0,3,0,15,0,70,199,95,69,119,93
"88cf488cf4f56e3eee29e5cc61340410",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c35df6f5ac79d5bc13697d461685f0ad",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8bac5c3673af612f638d3e3546678988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
"e63810d0a145f3ffa7bb362bb48e3b29",0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,14,0
"086b16393f4774250bee0c7ab83bc501",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"37e5596942c0453e8d0ebc818d817f46",0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
"2789a94a6ef23cc3c2b63549d77825b8",8,0,0,5,0,0,0,0,0,0,0,0,0,18,0,43,0,6
