Feature.ID,Taxon,Confidence
OTU_13207,d__Bacteria; p__Chloroflexota; c__Limnocylindria,0.9999858764609292
OTU_13208,d__Bacteria; p__Myxococcota,0.8083274026858851
OTU_13209,d__Bacteria; p__Chlamydiota; c__Chlamydiia; o__Chlamydiales; f__Rhabdochlamydiaceae,0.8873104896697923
OTU_13210,d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__GWC2-71-9; g__20CM-2-65-7; s__20CM-2-65-7 sp035602245,0.7922877002957527
OTU_13211,d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales,0.9709680086176373
OTU_13212,d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales_B; f__Bacillaceae_C; g__Lederbergia,0.9910782090429675
OTU_13213,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__SXRF01; g__SXRF01,0.9366529091373641
OTU_13214,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Casimicrobiaceae; g__PALSA-1003,0.8481772882815403
OTU_13215,d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__UBA5066; f__Gp7-AA6,0.9999999425959607
OTU_13216,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__FEN-1191,0.7546298218385358
OTU_13217,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae,0.9943309628658215
OTU_13218,d__Bacteria; p__Chlamydiota; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae; g__JACCRY01; s__JACCRY01 sp013817115,0.9981982833551252
OTU_13219,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales,0.9928909469083731
OTU_13220,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae,0.984093710962084
OTU_13221,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__UBA3002; g__QFOX01; s__QFOX01 sp003241645,0.9146444208402491
OTU_13222,d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__OLB17,0.9995915908682095
OTU_13223,d__Bacteria,0.9999999999999933
OTU_13224,d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__JAPYTK01; s__JAPYTK01 sp030426145,0.7127378856157149
OTU_13225,d__Bacteria; p__Bdellovibrionota_B; c__UBA2361; o__UBA2361; f__OMII01; g__OMII01,0.7998980610112602
OTU_13226,d__Bacteria; p__Chloroflexota; c__Dormibacteria; o__Dormibacterales; f__Dormibacteraceae; g__Palsa-872,0.843650668101235
OTU_13227,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__B-17B0; f__B-17BO; g__Aurantibacillus; s__Aurantibacillus sp023251775,0.9333893859679189
OTU_13228,d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__Phototrophicaceae; g__Flexifilum; s__Flexifilum sp034432495,0.9999911376350845
OTU_13229,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia_A,0.7134218699578138
OTU_13230,d__Bacteria,0.9999999999999865
OTU_13231,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Chthoniobacter; s__Chthoniobacter flavus,0.7626078320667129
OTU_13232,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae; g__Rhizomicrobium; s__Rhizomicrobium sp018242085,0.7613159577069842
OTU_13233,d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__UBA6257; f__2-01-FULL-56-20,0.9488379887766103
OTU_13234,d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__2-02-FULL-40-12; f__GWA2-44-9; g__2-01-FULL-41-21; s__2-01-FULL-41-21 sp018062285,0.8065924439438203
OTU_13235,d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae; g__Ga0077553,0.8343137447112102
OTU_13236,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales,0.9999998222643401
OTU_13237,d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__UBA9973; f__CAIRYW01; g__JANMMK01; s__JANMMK01 sp031373235,0.8415044364182069
OTU_13238,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nevskiales; f__Nevskiaceae,0.9998459330735472
OTU_13239,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__Flavobacterium endophyticum,0.7008059267156012
OTU_13240,d__Bacteria; p__Patescibacteriota; c__Kazan-3B-28; o__Kazan-3B-28; f__Kazan-3B-28,0.9999956871220367
OTU_13241,d__Bacteria; p__Patescibacteriota; c__Gracilibacteria; o__Peribacterales; f__Peribacteraceae; g__JBEBFT01; s__JBEBFT01 sp040081825,0.8376819598979665
OTU_13242,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales; f__UBA11358; g__UBA11358,0.9537005128136463
OTU_13243,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micavibrionales; f__UBA2020,0.9937181196012335
OTU_13244,d__Bacteria,0.9999999999999966
OTU_13245,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__JAMXLO01; s__JAMXLO01 sp037201625,0.9984053951041291
OTU_13246,d__Bacteria; p__Bacillota; c__Bacilli,0.9727687763659523
OTU_13247,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales; f__UBA8199,0.8733181054542896
OTU_13248,d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__GWC2-71-9; g__Palsa-1233,0.9999186154857588
OTU_13249,d__Bacteria; p__Bacteroidota; c__Bacteroidia,0.8174805802430694
OTU_13250,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__JACPZP01; s__JACPZP01 sp016195405,0.9278530663655424
OTU_13251,d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae,0.9905317998386883
OTU_13252,d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__UBA4720,0.9998335019163852
OTU_13253,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae,0.9941346601853108
OTU_13254,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__JJ008,0.7032747406407723
OTU_13255,d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Salipaludibacillus; s__Salipaludibacillus sp021028955,0.9953504561797097
OTU_13256,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria,0.9974091571256855
OTU_13257,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__SIAJ01; s__SIAJ01 sp036266155,0.9999977904962488
OTU_13258,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae; g__Rhizomicrobium; s__Rhizomicrobium sp018242145,0.9887652304965803
OTU_13259,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39; g__VBDM01,0.9515561536874695
OTU_13260,d__Bacteria; p__Bacteroidota_A; c__Kapaibacteriia; o__OLB7; f__OLB7,0.9998942703682883
OTU_13261,d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__VAYN01; s__VAYN01 sp036376895,0.9267210959168711
OTU_13262,d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__OLB17,0.8630333871275789
OTU_13263,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__JAEZAS01; s__JAEZAS01 sp023430365,0.8343667440541754
OTU_13264,d__Bacteria; p__Cyanobacteriota; c__Vampirovibrionia; o__Vampirovibrionales; f__JAGQHJ01; g__JBGUGD01; s__JBGUGD01 sp041697335,0.9976073816023587
OTU_13265,d__Bacteria; p__Patescibacteriota; c__Saccharimonadia; o__UBA4664; f__UBA4664,0.9777688813350942
OTU_13266,d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia; o__Cyanobacteriales; f__Coleofasciculaceae; g__UBA8803; s__UBA8803 sp003505715,0.999998152301389
OTU_13267,d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__Gp6-AA45,0.7558593272688287
OTU_13268,d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__Gp6-AA45; s__Gp6-AA45 sp003222395,0.9558871957783333
OTU_13269,d__Bacteria; p__Chlamydiota; c__Chlamydiia; o__Chlamydiales; f__Rhabdochlamydiaceae; g__JAGVMG01; s__JAGVMG01 sp019752555,0.932699439574279
OTU_13270,d__Bacteria,0.9999999999999959
OTU_13271,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__JBGQKZ01; s__JBGQKZ01 sp041499805,0.9658191391629194
OTU_13272,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__JAKOSN01; s__JAKOSN01 sp029777335,0.8096521355468078
OTU_13273,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__JAJFKF01; s__JAJFKF01 sp021773365,0.7474977185316776
OTU_13274,d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__SCN-69-37; g__JADYYY01; s__JADYYY01 sp020853395,0.928817539712452
OTU_13275,d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae,0.8990768153178016
OTU_13276,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Rudaea,0.8877959474123757
OTU_13277,d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae,0.9999827221339053
OTU_13278,d__Bacteria; p__Chlamydiota; c__Chlamydiia; o__Chlamydiales; f__SM23-39; g__REEB52,0.9746429472214093
OTU_13279,d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__VGBV01; s__VGBV01 sp016870325,0.7999888514763713
OTU_13280,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__SG8-41; s__SG8-41 sp023266245,0.9959869195540347
OTU_13281,d__Bacteria; p__Babelota; c__Babeliae; o__Babelales; f__Vermiphilaceae,0.9766796998359636
OTU_13282,d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__QHBQ01; f__JADMIH01; g__JADMIH01; s__JADMIH01 sp030913985,0.9999993135938834
OTU_13283,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__JAFAQI01; g__JAFAZI01; s__JAFAZI01 sp035501255,0.8999545612535241
OTU_13284,d__Bacteria; p__Bacteroidota; c__Bacteroidia,0.8828069515344779
OTU_13285,d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__UBA5066; f__Gp7-AA6,0.9999766671084318
OTU_13286,d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae,0.999925251108474
OTU_13287,d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__12-FULL-67-14b,0.9167515747414721
OTU_13288,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae,0.9901461591303801
OTU_13289,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Paracaedibacterales; f__VGCI01; g__VGCI01,0.9622020024191177
OTU_13290,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae,0.8169692928635487
OTU_13291,d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__SbA1,0.7444510734643774
OTU_13292,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae,0.957057594028339
OTU_13293,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Puia; s__Puia sp030546645,0.8445187676099233
OTU_13294,d__Bacteria; p__Babelota; c__Babeliae; o__Babelales; f__Vermiphilaceae; g__JAPLIR01; s__JAPLIR01 sp026389015,0.818662632976223
OTU_13295,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__ATCC43930; f__CGMCC-115725; g__DASZHJ01; s__DASZHJ01 sp035517495,0.9457912017902672
OTU_13296,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__NS11-12g; f__UKL13-3; g__JAJTFA01; s__JAJTFA01 sp021299635,0.7236243085167534
OTU_13297,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae,0.989440490964818
OTU_13298,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae,0.9718397731508477
OTU_13299,d__Bacteria; p__Planctomycetota; c__Planctomycetia,0.9620914119718271
OTU_13300,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Urbifossiella; s__Urbifossiella sp003136315,0.9299358637776267
OTU_13301,d__Bacteria; p__Bacillota; c__Bacilli; o__Paenibacillales; f__NBRC-103111; g__Paenibacillus_E,0.9489716116375404
OTU_13302,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Telluria,0.9948016065104214
OTU_13303,d__Bacteria; p__Pseudomonadota,0.9999999999364486
OTU_13304,d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__AC-32; s__AC-32 sp038236705,0.7932917832987489
OTU_13305,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Puia; s__Puia sp001898505,0.9876892160631123
OTU_13306,d__Bacteria,1.000000000000006
OTU_13307,d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__CAUJGQ01; f__CAUJGQ01; g__CALFMN01,0.997928046815968
OTU_13308,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae; g__Rhizomicrobium; s__Rhizomicrobium sp018242085,0.9458609760038845
OTU_13309,d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__SbA1; g__JABDBE01; s__JABDBE01 sp013288805,0.9308064126139002
OTU_13310,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae,0.9972017563836759
OTU_13311,d__Bacteria; p__Chlamydiota; c__Chlamydiia; o__Chlamydiales; f__FEN-1388; g__JAHFTM01; s__JAHFTM01 sp023269335,0.9978057542652574
OTU_13312,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae,0.892676430416776
OTU_13313,d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA2979; f__UBA2979; g__JAIBBD01,0.8756625105798213
OTU_13314,d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__UBA4720; s__UBA4720 sp038227135,0.8252718922218666
OTU_13315,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae,0.9911371047617009
OTU_13316,d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__Corallococcus,0.8566367765124623
OTU_13317,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__CAMLJR01; g__CAMLJR01; s__CAMLJR01 sp028293825,0.9997643283204275
OTU_13318,d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__20CM-2-55-15; f__20CM-2-55-15; g__20CM-2-55-15; s__20CM-2-55-15 sp036496425,0.9918658168361244
OTU_13319,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales,0.9871359901064121
OTU_13320,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__JAIOPN01; s__JAIOPN01 sp021413865,0.9968507194954263
OTU_13321,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__JAGVSR01; s__JAGVSR01 sp031415475,0.9850187706838244
OTU_13322,d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae,0.999700263316089
OTU_13323,d__Bacteria,0.9999999999999989
OTU_13324,d__Bacteria; p__Actinomycetota,0.9999994008088788
OTU_13325,d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__UBA4720; s__UBA4720 sp038227135,0.859678854394952
OTU_13326,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae,0.9999754117392592
OTU_13327,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales,0.7625404734727141
OTU_13328,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__VAZQ01; s__VAZQ01 sp005883115,0.9999999925286575
OTU_13329,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales,0.897315910413794
OTU_13330,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__SG8-41; s__SG8-41 sp023266245,0.8506761370726758
OTU_13331,d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Palsa-739; s__Palsa-739 sp036260475,0.9706396418992976
OTU_13332,d__Bacteria; p__Babelota; c__Babeliae; o__Babelales; f__Vermiphilaceae; g__JAKBEL01; s__JAKBEL01 sp029262575,0.847769055691503
OTU_13333,d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__GWC2-71-9; g__JADJOM01; s__JADJOM01 sp036555275,0.7294701069455993
OTU_13334,d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__UBA4720; s__UBA4720 sp038227135,0.8860189155282457
OTU_13335,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Methylacidiphilales; f__GAS474; g__GAS474; s__GAS474 sp900105685,0.9999891769090042
OTU_13336,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__UBA1924; g__JAEUIV01,0.7803344641954544
OTU_13337,d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__OLB17; s__OLB17 sp003223025,0.9559553900186168
OTU_13338,d__Bacteria,1.0000000000000044
OTU_13339,d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__JACDCA01; s__JACDCA01 sp035537955,0.9138316533208212
OTU_13340,d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__UBA5066; f__Gp7-AA6,0.999994792923154
OTU_13341,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae,0.9988348072341404
OTU_13342,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__TH1-2; g__Vitreimonas,0.8521988430361559
OTU_13343,d__Bacteria,1.0000000000000013
OTU_13344,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Usitatibacteraceae; g__Usitatibacter,0.8272880835624766
OTU_13345,d__Bacteria; p__Bdellovibrionota; c__FAC87; o__UBA2466; f__UBA2466,0.9996437766047755
OTU_13346,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae,0.9999648961396427
OTU_13347,d__Bacteria; p__Eisenbacteria; c__RBG-16-71-46; o__SZUA-252; f__SZUA-252; g__WS-9; s__WS-9 sp035273905,0.7965733990275469
OTU_13348,d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__UBA4720; s__UBA4720 sp003134685,0.780354091573666
OTU_13349,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter,0.7039208799559962
OTU_13350,d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae; g__JADGNR01; s__JADGNR01 sp020073615,0.7734387477891476
OTU_13351,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales,0.9879190337495647
OTU_13352,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__13-2-20CM-66-19; s__13-2-20CM-66-19 sp028293765,0.945158746964152
OTU_13353,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Allosphingosinicella; s__Allosphingosinicella sp035941735,0.9097636333632324
OTU_13354,d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__Gp6-AA40; s__Gp6-AA40 sp040081265,0.9562261327177187
OTU_13355,d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae,0.99777397729696
OTU_13356,d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738,0.8995825509573911
OTU_13357,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae,0.9998750374694774
OTU_13358,d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__UBA5066; f__Gp7-AA6,0.9999992385014894
OTU_13359,d__Bacteria; p__Babelota; c__Babeliae; o__Babelales,0.9999998208344563
OTU_13360,d__Bacteria; p__Bdellovibrionota_B; c__Oligoflexia; o__Oligoflexales; f__CAIYRB01; g__CAIYRB01; s__CAIYRB01 sp016874735,0.9991620837451359
OTU_13361,d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae_H; g__Priestia,0.8879332992502976
OTU_13362,d__Bacteria; p__Chlamydiota; c__Chlamydiia; o__Chlamydiales; f__Rhabdochlamydiaceae; g__Sacchariniichlamydia,0.8697281660816545
OTU_13363,d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__UBA6257; f__2-01-FULL-56-20; g__JAKAGE01,0.942356007757845
OTU_13364,d__Bacteria,0.9999999999999999
OTU_13365,d__Bacteria; p__Chlamydiota; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae; g__JABDDC01; s__JABDDC01 sp013287815,0.7501020141203819
OTU_13366,d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__UBA5066; f__Gp7-AA6,0.9999999701777749
OTU_13367,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae,0.990573893016176
OTU_13368,d__Bacteria; p__Armatimonadota; c__Chthonomonadetes; o__Chthonomonadales; f__Chthonomonadaceae; g__REEB205; s__REEB205 sp028871815,0.9655107541352147
OTU_13369,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Dongiales; f__Dongiaceae,0.7348316751054418
OTU_13370,d__Bacteria,0.9999999999999966
OTU_13371,d__Bacteria; p__Patescibacteriota; c__Doudnabacteria; o__UBA920; f__O2-02-FULL-48-8,0.9902842713862618
OTU_13372,d__Bacteria; p__Patescibacteriota; c__Saccharimonadia; o__UBA4664; f__UBA4664,0.9917745827879908
OTU_13373,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Mesorhizobium,0.9367558290828419
OTU_13374,d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__Gp6-AA45; s__Gp6-AA45 sp003222395,0.9327281340676357
OTU_13375,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__VAZQ01; s__VAZQ01 sp005883115,0.9999998248748637
OTU_13376,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__JASLDZ01; s__JASLDZ01 sp030151985,0.9786107493492487
OTU_13377,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__UBA1609; g__JALHOQ01; s__JALHOQ01 sp025354795,0.9986564473477479
OTU_13378,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767-A; f__2013-40CM-41-45; g__JADKIH01; s__JADKIH01 sp016721305,0.7576883937154232
OTU_13379,d__Bacteria,1.0000000000000033
OTU_13380,d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__Magasanikbacterales; f__GWA2-37-8,0.9965338079986306
OTU_13381,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria,0.8062908053111902
OTU_13382,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomicrobium,0.7357226550393483
OTU_13383,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Palsa-965; f__Palsa-965; g__GCA-2737665,0.878259989886585
OTU_13384,d__Bacteria; p__Myxococcota; c__Polyangia; o__Palsa-1104; f__JAEUJZ01; g__JBBRLA01; s__JBBRLA01 sp038231615,0.9932683437812191
OTU_13385,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Sporichthyales; f__Sporichthyaceae; g__Sporichthya,0.7539410045964491
OTU_13386,d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__DASUKM01; s__DASUKM01 sp036278735,0.9857169556468675
OTU_13387,d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__UBA9973; f__Zambryskibacteraceae; g__UBA5004,0.9999503504976923
OTU_13388,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae,0.9757901934883543
OTU_13389,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae,0.9901023086699134
OTU_13390,d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Palsa-1315; s__Palsa-1315 sp014379455,0.7198654944740223
OTU_13391,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__13-2-20CM-66-19,0.9531559231319908
OTU_13392,d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__Gp6-AA45; s__Gp6-AA45 sp020073005,0.7274569402620317
OTU_13393,d__Bacteria,1.0000000000000018
OTU_13394,d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae; g__JADJWL01; s__JADJWL01 sp016716385,0.7363910598184522
